track,case_id,method,source_case_summary,mesh_path,structure_path,diagnostics_path,reference_case_dir,reference_mesh,reference_available,brick_count,largest_cc_ratio,floating_ratio,low_interlock_ratio,emd,cd,isolated_ratio,floating_count,low_interlock_count,node_count,geom_error,valid_for_graph_metrics,valid_for_geom_metrics,diag_summary_present
ablation,adult_beds_0003,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0003_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0003_s00_rotate_x/target_mesh.glb,True,187,0.9946524064171123,0.016042780748663103,0.12299465240641712,0.31119793098803666,0.09488170601774795,0.0053475935828877,3,23,187,,True,True,True
ablation,adult_beds_0003,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0003_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0003_s00_rotate_x/target_mesh.glb,True,144,1.0,0.04861111111111111,0.2152777777777778,0.2984961034252427,0.08493846737476718,0.0,7,31,144,,True,True,True
ablation,adult_beds_0003,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0003/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0003_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0003_s00_rotate_x/target_mesh.glb,True,147,1.0,0.013605442176870748,0.17687074829931973,0.29056278389436807,0.08507220642620221,0.0,2,26,147,,True,True,True
ablation,adult_beds_0006,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0006_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0006_s00_rotate_x/target_mesh.glb,True,157,1.0,0.006369426751592357,0.18471337579617833,0.30406011400884614,0.07832317405472058,0.0,1,29,157,,True,True,True
ablation,adult_beds_0006,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0006_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0006_s00_rotate_x/target_mesh.glb,True,162,1.0,0.018518518518518517,0.09876543209876543,0.31392899193973467,0.0755257869907381,0.0,3,16,162,,True,True,True
ablation,adult_beds_0006,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0006/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0006_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0006_s00_rotate_x/target_mesh.glb,True,155,1.0,0.0,0.1032258064516129,0.3019854279100545,0.07519672506251879,0.0,0,16,155,,True,True,True
ablation,adult_beds_0010,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0010_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0010_s00_rotate_x/target_mesh.glb,True,179,1.0,0.0,0.13966480446927373,0.31083471226432136,0.09101851242092265,0.0,0,25,179,,True,True,True
ablation,adult_beds_0010,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0010_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0010_s00_rotate_x/target_mesh.glb,True,106,1.0,0.0,0.14150943396226415,0.2970828025826511,0.0726820586424153,0.0,0,15,106,,True,True,True
ablation,adult_beds_0010,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0010/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0010_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0010_s00_rotate_x/target_mesh.glb,True,105,1.0,0.0,0.17142857142857143,0.30228053548640066,0.07307411860470625,0.0,0,18,105,,True,True,True
ablation,adult_beds_0025,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0025_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0025_s00_rotate_x/target_mesh.glb,True,185,1.0,0.0,0.12432432432432433,0.41735325934673356,0.1443895604166586,0.0,0,23,185,,True,True,True
ablation,adult_beds_0025,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0025_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0025_s00_rotate_x/target_mesh.glb,True,297,1.0,0.016835016835016835,0.13804713804713806,0.4573965181756351,0.15831624969609728,0.0,5,41,297,,True,True,True
ablation,adult_beds_0025,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0025/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0025_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0025_s00_rotate_x/target_mesh.glb,True,280,1.0,0.014285714285714285,0.1392857142857143,0.45789510748589013,0.1576708715134253,0.0,4,39,280,,True,True,True
ablation,adult_beds_0041,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0041_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0041_s00_rotate_x/target_mesh.glb,True,117,0.9914529914529915,0.008547008547008548,0.28205128205128205,0.23513464333628187,0.03786826665275212,0.008547008547008548,1,33,117,,True,True,True
ablation,adult_beds_0041,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0041_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0041_s00_rotate_x/target_mesh.glb,True,151,1.0,0.026490066225165563,0.19205298013245034,0.22335625963337313,0.030038301925176404,0.0,4,29,151,,True,True,True
ablation,adult_beds_0041,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/adult_beds_0041/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0041_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/adult_beds_0041_s00_rotate_x/target_mesh.glb,True,141,1.0,0.0,0.18439716312056736,0.23971599174699984,0.030432418759087088,0.0,0,26,141,,True,True,True
ablation,bathroomsinks_0001,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0001_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0001_s00_rotate_x/target_mesh.glb,True,215,1.0,0.0,0.21395348837209302,0.23831664064733396,0.05435230834949637,0.0,0,46,215,,True,True,True
ablation,bathroomsinks_0001,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0001_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0001_s00_rotate_x/target_mesh.glb,True,176,1.0,0.0,0.17045454545454544,0.26440925972434015,0.057981061396990066,0.0,0,30,176,,True,True,True
ablation,bathroomsinks_0001,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0001/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0001_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0001_s00_rotate_x/target_mesh.glb,True,175,1.0,0.0,0.16,0.26213433916852785,0.057921636545527705,0.0,0,28,175,,True,True,True
ablation,bathroomsinks_0004,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0004_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0004_s00_rotate_x/target_mesh.glb,True,171,1.0,0.07602339181286549,0.22807017543859648,0.2805341972356362,0.07162510559154714,0.0,13,39,171,,True,True,True
ablation,bathroomsinks_0004,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0004_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0004_s00_rotate_x/target_mesh.glb,True,168,1.0,0.0,0.1488095238095238,0.27638376225713857,0.06304541868673166,0.0,0,25,168,,True,True,True
ablation,bathroomsinks_0004,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0004/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0004_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0004_s00_rotate_x/target_mesh.glb,True,166,1.0,0.0,0.15060240963855423,0.292505589504738,0.06358863789271917,0.0,0,25,166,,True,True,True
ablation,bathroomsinks_0011,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0011_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0011_s00_rotate_x/target_mesh.glb,True,108,0.9814814814814815,0.037037037037037035,0.37962962962962965,0.19287702491472747,0.035295697839724485,0.018518518518518517,4,41,108,,True,True,True
ablation,bathroomsinks_0011,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0011_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0011_s00_rotate_x/target_mesh.glb,True,112,1.0,0.008928571428571428,0.25892857142857145,0.20776092024462262,0.03831701521836502,0.0,1,29,112,,True,True,True
ablation,bathroomsinks_0011,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0011/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0011_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0011_s00_rotate_x/target_mesh.glb,True,97,1.0,0.010309278350515464,0.2268041237113402,0.22067041818315933,0.03863103357411557,0.0,1,22,97,,True,True,True
ablation,bathroomsinks_0014,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0014_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0014_s00_rotate_x/target_mesh.glb,True,182,1.0,0.01098901098901099,0.2087912087912088,0.20663818227472552,0.03895321989782975,0.0,2,38,182,,True,True,True
ablation,bathroomsinks_0014,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0014_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0014_s00_rotate_x/target_mesh.glb,True,139,1.0,0.0,0.07913669064748201,0.20195481738911475,0.022478510593669475,0.0,0,11,139,,True,True,True
ablation,bathroomsinks_0014,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0014/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0014_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0014_s00_rotate_x/target_mesh.glb,True,125,1.0,0.0,0.096,0.19687438905128934,0.022634749568019526,0.0,0,12,125,,True,True,True
ablation,bathroomsinks_0021,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0021_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0021_s00_rotate_x/target_mesh.glb,True,95,1.0,0.06315789473684211,0.28421052631578947,0.45308930843834994,0.18833529109579983,0.0,6,27,95,,True,True,True
ablation,bathroomsinks_0021,ours_ft,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/ours_ft_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/ours_ft_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/ours_ft_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0021_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0021_s00_rotate_x/target_mesh.glb,True,97,1.0,0.0,0.21649484536082475,0.44621291643517047,0.18637922573684146,0.0,0,21,97,,True,True,True
ablation,bathroomsinks_0021,ours_full,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/ours_full_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/ours_full_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0021/ours_full_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0021_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0021_s00_rotate_x/target_mesh.glb,True,97,1.0,0.0,0.21649484536082475,0.4651688119643109,0.18556565819590604,0.0,0,21,97,,True,True,True
ablation,bathroomsinks_0024,ours_base,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0024/summary.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0024/ours_base_mesh.glb,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0024/ours_base_structure.json,/home/tdc/img2build_pipeline/comparison_output/qualitative_pack_100cases_20260417/ablation/bathroomsinks_0024/ours_base_diagnostics.json,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0024_s00_rotate_x,/home/tdc/img2build_pipeline/output/lego_style_dataset_v1/samples/bathroomsinks_0024_s00_rotate_x/target_mesh.glb,True,263,1.0,0.0076045627376425855,0.18250950570342206,0.09771565460355192,0.005085622656389126,0.0,2,48,263,,True,True,True
